object_id,image_id,latitude,longitude,name,human_label_id,updatedat,createdat,label_id,label,subtype,labeledby,markerpov_heading,markerpov_pitch,markerpov_zoom
62562cfc2c2fb4302110c0d6,3795293f-da8f-496c-b7c0-5de0f5cc9cac,40.74995495945035,-73.97649557440285,Renee,64d827408f452ee1ce519c71,2023-08-13 00:43:44.74,2023-08-13 00:43:44.74,a6bb6704-6f65-4837-bf26-baa09fb6c46b,door,Double,Renee,-128.2117643596685,-3.4103272566852536,1.030825002080213
62562da22c2fb4302110da57,0843f464-a559-4564-821e-4f73a6679731,40.74991054461706,-73.97638984496571,Xin Mei,64d830618d16003d83f19c45,2023-08-13 01:22:41.074,2023-08-13 01:22:41.074,e757d0da-7e99-4bbf-9df4-c6206555cc0b,door,Single,Gavin,46.961719674478466,-8.22386920906027,2.0000000000000004
62562e2c2c2fb4302110f3f8,41e32806-9fbf-4e78-a708-2530c7d1c543,40.74981287031509,-73.97615910528833,Xin Mei,64d830f08d16003d83f19cb4,2023-08-13 01:25:04.151,2023-08-13 01:25:04.151,2add4f0f-cc43-483f-8b14-83682a0a73a1,door,Double,Gavin,167.7367969956058,-4.359189392858681,1.0000000000000004
62562ec82c2fb43021110daa,9e28d8dc-1845-465a-9d3a-015a19cab5c6,40.74986929849917,-73.97629209674908,Xin Mei,64d830fa8d16003d83f19cf3,2023-08-13 01:25:14.152,2023-08-13 01:25:14.152,aa35c533-4869-46f9-9cc2-203ddd0e243c,door,Single,Gavin,32.199666895424514,-4.569499125509684,2.030825002080213
62562f2b2c2fb43021112b3b,6d498ac0-6e5d-4f59-b543-29d6b4871499,40.74981287031509,-73.97615910528833,Xin Mei,64d831438d16003d83f19d22,2023-08-13 01:26:27.257,2023-08-13 01:26:27.257,46480cc4-c7f7-43a0-8cd9-af6605d19810,door,Double,Xin Mei,58.74431688488854,-4.576704728228058,2.0000000000000004
62562f6e2c2fb430211144f0,42392879-6f15-4d77-be1c-a1bdb227e9f3,40.7497614186256,-73.97603992405625,Xin Mei,64d831508d16003d83f19d56,2023-08-13 01:26:40.676,2023-08-13 01:26:40.676,66001dfd-c25d-49e2-86f3-4e40cde94341,door,Revolving,Gavin,29.164293142511898,-6.6248808694465335,3.9251932037899713
625630392c2fb43021115ea4,c93cc220-8212-45d6-9424-7d618989afdc,40.7497614186256,-73.97603992405625,Xin Mei,64d8345a8d16003d83f1a0dd,2023-08-13 01:39:38.291,2023-08-13 01:39:38.291,a8e34578-121a-490b-b1ab-c1c64ce7c351,door,Single,Gavin,-140.57834453396381,-3.221906406783582,2.0000000000000004
6256321a2c2fb4302111788f,96542641-6399-416c-9e54-6ae266297d24,40.74940831700315,-73.97544222323474,Xin Mei,64d834638d16003d83f1a149,2023-08-13 01:39:47.374,2023-08-13 01:39:47.374,4e0aaab6-93ef-48ca-aa22-5fc8581710a6,door,Double,Gavin,-70.05346043381506,-2.693341474279855,3.300350122043552
625632812c2fb4302111926d,8a472b49-f1a9-41ce-beda-c9c6eb7ecd89,40.74898984640183,-73.97571493287215,KSutton,64da7832a34a0a880af79fb0,2023-08-14 18:53:38.977,2023-08-14 18:53:38.977,8fdd8666-eb05-4625-9afb-7c10cfb478fc,door,Single,Xin Mei,81.35842985722068,-3.7131661203888315,3.9251932037899713
625633362c2fb4302111ac63,527e5429-4ec7-479e-88a1-b7aafda55dd4,40.74914492816163,-73.97647037511055,Xin Mei,64d834cd8d16003d83f1a338,2023-08-13 01:41:33.95,2023-08-13 01:41:33.95,90cd136c-2dff-4683-b008-163215183334,door,Single,Gavin,-159.13736913144737,-7.3354820681162405,2.0244717418524236
